        Date        , GPU Clock [MHz] , Memory Clock [MHz] , GPU Temperature [°C] , Fan Speed (%) [%] , Fan Speed (RPM) [RPM] , GPU Load [%] , Memory Controller Load [%] , Memory Used (Dedicated) [MB] , Memory Used (Dynamic) [MB] , GPU Chip Power Draw [W] , VDDC Power Draw [W] , VDDCI Power Draw [W] , VRM Efficiency [%] , VDDC [V] , CPU Temperature [°C] , System Memory Used [MB] ,
2022-04-18 00:17:03 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2172   ,        100   ,                       51   ,                       2955   ,                      140   ,                  81.2   ,              73.1   ,               10.7   ,             94.0   , 0.9437   ,               52.0   ,                 10279   ,
2022-04-18 00:17:04 ,        1216.0   ,           1750.0   ,               78.0   ,              55   ,                2170   ,        100   ,                       54   ,                       2959   ,                      148   ,                  52.5   ,              96.4   ,               10.7   ,             93.6   , 0.9500   ,               54.0   ,                 10303   ,
2022-04-18 00:17:05 ,        1216.0   ,           1750.0   ,               78.0   ,              54   ,                2158   ,        100   ,                       42   ,                       2966   ,                      148   ,                  79.2   ,              95.6   ,               10.7   ,             92.2   , 0.9437   ,               52.0   ,                 10314   ,
2022-04-18 00:17:06 ,        1216.0   ,           1750.0   ,               77.0   ,              54   ,                2132   ,         37   ,                        7   ,                       2985   ,                      156   ,                 114.5   ,              84.1   ,               10.7   ,             93.2   , 0.9437   ,               52.0   ,                 10299   ,
2022-04-18 00:17:07 ,        1216.0   ,           1750.0   ,               77.0   ,              54   ,                2131   ,        100   ,                       42   ,                       3000   ,                      156   ,                  93.3   ,             101.9   ,               10.7   ,             94.2   , 0.9437   ,               52.0   ,                 10315   ,
2022-04-18 00:17:08 ,        1216.0   ,           1750.0   ,               78.0   ,              54   ,                2129   ,        100   ,                       41   ,                       3002   ,                      156   ,                 116.5   ,              78.7   ,               10.7   ,             92.4   , 0.9437   ,               54.0   ,                 10319   ,
2022-04-18 00:17:09 ,        1216.0   ,           1750.0   ,               78.0   ,              54   ,                2129   ,        100   ,                       49   ,                       3021   ,                      156   ,                  99.7   ,              81.9   ,               10.7   ,             93.9   , 0.9375   ,               53.0   ,                 10333   ,
2022-04-18 00:17:10 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2094   ,        100   ,                       50   ,                       3031   ,                      156   ,                 103.3   ,              81.5   ,               10.7   ,             94.6   , 0.9375   ,               53.0   ,                 10411   ,
2022-04-18 00:17:11 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2090   ,        100   ,                       54   ,                       3035   ,                      156   ,                  98.3   ,              95.9   ,               10.7   ,             94.2   , 0.9437   ,               54.0   ,                 10363   ,
2022-04-18 00:17:13 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2089   ,        100   ,                       41   ,                       3047   ,                      156   ,                  98.2   ,              81.5   ,               10.7   ,             94.3   , 0.9437   ,               54.0   ,                 10363   ,
2022-04-18 00:17:13 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2089   ,        100   ,                       41   ,                       3049   ,                      156   ,                 102.1   ,              90.0   ,               10.7   ,             93.9   , 0.9437   ,               54.0   ,                 10368   ,
2022-04-18 00:17:14 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2088   ,         91   ,                       38   ,                       3088   ,                      156   ,                 102.1   ,              79.0   ,               10.7   ,             94.0   , 0.9437   ,               53.0   ,                 10373   ,
2022-04-18 00:17:15 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2088   ,         97   ,                       48   ,                       3106   ,                      156   ,                  98.8   ,              61.8   ,               10.7   ,             93.6   , 0.9437   ,               54.0   ,                 10377   ,
2022-04-18 00:17:16 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2089   ,         97   ,                       47   ,                       3183   ,                      156   ,                 109.8   ,              86.7   ,               10.7   ,             93.2   , 0.9437   ,               55.0   ,                 10382   ,
2022-04-18 00:17:17 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2090   ,         97   ,                       48   ,                       3185   ,                      156   ,                  89.6   ,              83.2   ,               10.7   ,             92.0   , 0.9500   ,               53.0   ,                 10391   ,
2022-04-18 00:17:18 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2089   ,         42   ,                       18   ,                       3185   ,                      156   ,                  94.6   ,              91.4   ,               10.7   ,             92.1   , 0.9437   ,               52.0   ,                 10392   ,
2022-04-18 00:17:19 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2088   ,        100   ,                       40   ,                       3190   ,                      156   ,                  99.1   ,              93.7   ,               10.7   ,             94.2   , 0.9375   ,               53.0   ,                 10394   ,
2022-04-18 00:17:20 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2088   ,        100   ,                       52   ,                       3190   ,                      156   ,                 103.7   ,              85.9   ,               10.7   ,             94.1   , 0.9437   ,               53.0   ,                 10399   ,
2022-04-18 00:17:21 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2088   ,        100   ,                       43   ,                       3193   ,                      156   ,                 103.3   ,              92.3   ,               10.7   ,             93.9   , 0.9437   ,               52.0   ,                 10407   ,
2022-04-18 00:17:22 ,        1216.0   ,           1750.0   ,               78.0   ,              53   ,                2089   ,         22   ,                        9   ,                       3198   ,                      156   ,                  98.6   ,              67.8   ,               10.7   ,             92.0   , 0.9500   ,               54.0   ,                 10403   ,
2022-04-18 00:17:23 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2089   ,        100   ,                       48   ,                       3203   ,                      156   ,                 102.1   ,              82.9   ,               10.7   ,             93.7   , 0.9437   ,               52.0   ,                 10397   ,
2022-04-18 00:17:24 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2088   ,         96   ,                       41   ,                       3222   ,                      156   ,                 102.9   ,              91.9   ,               10.7   ,             94.2   , 0.9437   ,               54.0   ,                 10386   ,
2022-04-18 00:17:25 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2089   ,        100   ,                       42   ,                       3235   ,                      156   ,                 100.9   ,              90.9   ,               10.7   ,             93.9   , 0.9437   ,               54.0   ,                 10362   ,
2022-04-18 00:17:26 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2089   ,        100   ,                       51   ,                       3269   ,                      156   ,                  98.1   ,              85.1   ,               10.7   ,             93.9   , 0.9437   ,               54.0   ,                 10354   ,
2022-04-18 00:17:27 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2089   ,         97   ,                       44   ,                       3287   ,                      156   ,                 107.6   ,              88.9   ,               10.7   ,             94.6   , 0.9437   ,               52.0   ,                 10346   ,
2022-04-18 00:17:28 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2088   ,        100   ,                       74   ,                       3296   ,                      156   ,                  70.0   ,              98.3   ,               10.7   ,             94.7   , 0.9437   ,               53.0   ,                 10334   ,
2022-04-18 00:17:29 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2087   ,        100   ,                       47   ,                       3322   ,                      156   ,                  99.5   ,              83.1   ,               10.7   ,             93.9   , 0.9437   ,               53.0   ,                 10322   ,
2022-04-18 00:17:30 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2090   ,         83   ,                       38   ,                       3340   ,                      156   ,                 107.2   ,              54.5   ,               10.7   ,             93.6   , 0.9437   ,               53.0   ,                 10318   ,
2022-04-18 00:17:31 ,        1216.0   ,           1750.0   ,               77.0   ,              53   ,                2088   ,        100   ,                       38   ,                       3343   ,                      156   ,                 100.6   ,              97.1   ,               10.7   ,             93.6   , 0.9437   ,               52.0   ,                 10322   ,
